Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.06,0.54,0.48000000000000004,12.909885985273972,0.0831313371550679,0.0002449489742783175,121.11775475812902,147.44770144467884,422.6131955864696,123.86625612779089,134.68557102778064,71.16087163868917,140.02269493429466,1.4624452998085025
2,0.56,1.68,1.1199999999999999,1.5395141589596493,0.021576309916332786,0.011468216949465166,100.53580879582148,122.3914194036087,214.65589265113468,96.91533111708883,103.68448277979009,69.58731362843811,165.82579758396778,2.4789402916034278
3,1.7,2.22,0.5200000000000002,0.7426595598198653,0.06792510178968753,,103.93414506820184,126.52852443085457,171.9853218346227,120.31608679435878,214.2068403123824,81.49552148203864,223.0279552176299,3.257065620887814
4,2.24,4.42,2.1799999999999997,0.24560898046395224,0.023653004738616982,0.04953813417652925,84.65448144370609,103.05762958364214,125.50852297120248,97.48068753779839,157.28233606083907,73.45370079940479,219.66661710648654,3.7346395820149234
5,4.44,6.22,1.7799999999999994,4.8248693250563095,0.025916514624392303,0.01926781368775562,147.46255014287695,179.51962626089357,391.0426267824975,156.17437787592738,140.34729352350763,130.02238588127972,256.8726651016808,1.8658168053174047
6,6.24,7.98,1.7400000000000002,2.3953647117151404,0.038971080985854466,0.03034073169849403,146.81925355358882,178.73648258697776,307.15087163715526,163.20140265982727,189.1326691959787,131.82235788011272,290.0045696611064,2.4216981484342557
7,8.0,8.88,0.8800000000000008,8.201308667140971,0.03584484683189359,,178.59082479195226,217.41491713802893,501.51367220945656,183.7787484204293,159.01174717728145,164.02135409344743,302.48965536855565,1.7173381701400188
8,8.9,9.9,1.0,33.455046971221755,0.10933637908327759,0.07441533379090538,224.05895504442068,272.76742353233834,868.4466647413401,258.72469039249796,231.80737523513906,227.0011459989511,363.1011252922163,1.1752864941111822
9,9.92,10.84,0.9199999999999999,54.02263657082117,0.13382563831156227,0.09627581293464074,231.0865146573032,281.3227134958477,1053.1885177403442,291.07384060997435,256.3173065498263,254.25710689454093,383.61122553280524,0.973172505435692
10,10.86,11.66,0.8000000000000007,76.14420218475637,0.23431641704946185,0.11190494165804708,254.48419499960306,309.8068460864734,1210.440249349723,338.58558289317,328.3863664774532,286.26493407725746,422.2534038662387,0.9206851689745417
11,11.68,12.16,0.4800000000000004,60.023088531243246,0.17466352385271125,0.08880187275191329,246.38331487666923,299.94490506724935,1111.5375193529117,315.0169814400511,287.6642315653325,274.28016912509463,411.61903351303715,0.9781105281684085
12,12.18,12.86,0.6799999999999997,27.560087268876586,0.12382724502095292,0.13171525589024907,247.68034709959727,301.52390081690083,830.1290753040247,271.92438177516226,257.26729546474814,241.56847646115597,396.24475929760064,1.3698314990903824
13,12.88,15.34,2.459999999999999,14.422618145964922,0.09870951425300324,0.05487798397512058,240.8255347685868,293.1789118921925,655.7618556433607,244.82812050663966,244.15753689016753,223.1848573355526,394.540815682683,1.7300409818827451
14,15.36,19.22,3.8599999999999994,25.786521984121688,0.17793709511431854,0.07624843266749305,286.84131012812423,349.19811667771626,835.1938791802038,297.7263493501597,314.00408211804466,269.57723879390807,450.266274381214,1.5830043806621468
15,19.24,20.0,0.7600000000000016,2.0616844420401126,0.06097305818054604,0.2796711540962702,199.68741949141233,243.09772807650205,332.01719204742784,173.31833993442854,217.05661351962428,177.66204117404996,397.1902258212127,3.0471568528577015
