Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
2.05,0.2574,0.0001,-0.0001,62.00064083477345,75.47904101624594,116.3179010672543,61.990145224562376,40.783023985113765,41.26796243199969,95.95596679152546,2.88368591684524,198.5
2.06,0.2576,0.0002,-0.0001,62.07786267181479,75.57305020916583,116.408486884504,62.11534054649408,40.920621737554406,43.77585161146547,105.13396919786796,2.8847437726941765,198.5
2.07,0.2578,0.0004,-0.0002,62.76664608169564,76.41156914293383,116.49539179360704,63.48160845629207,43.41155442931001,46.43583911112038,115.18914248900096,2.917053957439116,198.5
2.08,0.2583,0.0008,-0.0002,64.0649204375844,77.99207705445058,116.63729859250714,66.14530805953473,48.60964852932499,49.26537733924194,126.2063474817122,2.9788228571434203,198.5
2.09,0.2701,0.0011,-0.0003,65.47121547687999,79.70408840663652,118.69799103326426,68.38012660766871,52.19735270707282,50.97927132192777,131.74407628433931,2.990278743178883,198.5
2.1,0.2741,0.0012,-0.0003,65.94483676700227,80.28067084678538,119.42300493929876,69.12427528570268,53.349420888781054,51.525917223420336,133.41827640728442,2.992929322800912,198.5
2.11,0.2721,0.0012,-0.0004,65.88820698308515,80.21173024027759,119.14198591237148,69.11178719240367,53.40102004168858,51.53963030490184,133.5714897563093,2.997771194964341,198.5
2.12,0.2701,0.0012,-0.0004,65.83177722048573,80.14303313798264,118.8622231649716,69.09904518661735,53.45257188218725,51.55262404297429,133.72406566110268,3.0026130293018354,198.5
2.13,0.2662,0.0012,-0.0004,65.67703038430646,79.95464568524265,118.25854836540056,69.00009807578735,53.49382543084944,51.51211190550494,133.8689622149201,3.011878097284774,198.5
2.14,0.2623,0.001,-0.0004,65.05450738159772,79.19679159498853,117.64802920979405,67.88002851474948,51.333741518644025,50.6967134384111,130.87405157103743,2.9977996083088545,198.5
2.15,0.2623,0.0009,-0.0004,64.84672080470521,78.9438340231194,117.7023409310776,67.40776289731457,50.23850005008764,50.32048253325497,129.2460619708893,2.9854092678084467,198.5
2.16,0.2544,0.0009,-0.0004,64.47481248832506,78.49107607274355,116.38838188737051,67.1053446557174,50.2218281914198,50.16404601125178,129.3686086204552,3.0043114761943785,198.5
2.17,0.2465,0.0009,-0.0004,64.09221722884303,78.02530793076542,115.04641237089848,66.79176297445349,50.20564412207107,50.00085080865205,129.4896447902058,3.0239433435695746,198.5
2.18,0.2387,0.0009,-0.0004,63.704000139051104,77.55269582145353,113.6932178807794,66.47137383929896,50.190974282634485,49.83352460425132,129.6095140842055,3.044101897483749,198.5
2.19,0.2033,0.0009,-0.0006,61.634915253250185,75.03380987352196,106.96897759695716,64.61540404903259,49.93922928602152,48.75680038396303,129.60562756062717,3.14563215024453,198.5
2.2,0.1954,0.0009,-0.0007,61.16722460335658,74.46444734321672,105.40409228513852,64.21059563488534,49.93075586886417,48.54076238502256,129.71704944786322,3.171688784700594,198.5
2.21,0.1915,0.0009,-0.0007,60.95266783375303,74.20324779761239,104.64183128103396,64.03677249044485,49.95544756463305,48.461104424978544,129.84659809063731,3.18525687615879,198.5
2.22,0.1836,0.0008,-0.0008,60.19607121335043,73.28217365103531,103.0118106107781,62.98462435576005,48.59392168344697,47.75931446199501,127.97979614600352,3.198015812094818,198.5
2.23,0.1816,0.0007,-0.0008,59.81616262214706,72.8196762356573,102.62698114309843,62.2568879284275,47.203944165503664,47.21743529174033,125.91025057044128,3.1890576122300054,198.5
2.24,0.181,0.0006,-0.0008,59.50832599863711,72.44491860703648,102.54261878954918,61.57070440661072,45.75069513400796,46.652942483807095,123.54892986357032,3.173687648851013,198.5
2.25,0.1804,0.0006,-0.0008,59.50822250582668,72.444792615789,102.45769277793296,61.58946133788557,45.79041855261734,46.68842005889758,123.68520276995751,3.1763287929098976,198.5
2.26,0.1836,0.0005,-0.0008,59.433836103618994,72.35423525657964,103.19408669127544,61.1036985537404,44.3169653839704,46.16067437392841,120.93943876798518,3.145992848473578,198.5
2.27,0.1758,0.0005,-0.0008,58.93211342743808,71.74344243340289,101.53974346104222,60.62275723195079,44.21708481368129,45.929343633852085,121.03571428322194,3.1741917203090955,198.5
2.28,0.1561,0.0003,-0.0007,56.73173243877144,69.06471775154785,97.0755712093446,57.40448366570597,40.20828589014766,43.32861356668441,113.28547143285364,3.203362744805275,198.5
2.29,0.1168,0.0003,-0.0007,53.44462601830925,65.06302297881126,86.92230980441144,53.76803481057818,39.03639798213979,41.60685799279375,113.16782589507348,3.400449606731599,198.5
2.3,0.1089,0.0003,-0.0006,52.74253668657606,64.2083055314839,84.6673850653401,52.92860247435725,38.82218170487281,41.23929575854565,113.2339526181719,3.452524790625025,198.5
2.31,0.1089,0.0002,-0.0006,52.26541558620571,63.62746245277218,84.703757666582,51.73640716308957,36.36147593170791,39.92265886318565,107.53788532799118,3.4162780438415394,198.5
2.32,0.105,0.0002,-0.0006,51.924603021944,63.21256020062748,83.56631777819304,51.29439597668095,36.22033255850475,39.76126852867354,107.6264252904132,3.443898804237435,198.5
2.33,0.0971,0.0002,-0.0006,51.17249649827811,62.29695225877335,81.1379780938087,50.29631318112762,35.89273583601384,39.36296715240128,107.68125912972344,3.504118850918473,198.5
