Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
1.3,1.5608,0.0357,0.0037,108.42018903891098,131.9897953517177,221.3895423707208,125.87187506146783,153.7243835938604,76.77282857572088,186.06516025555163,2.5933584931325866
1.31,1.5415,0.0357,0.0046,108.28813384522067,131.82903250722515,220.5167962795196,125.93146645158846,154.1903033241604,76.79882461500188,186.40907157453307,2.6010471453658934
1.32,1.5146,0.0357,0.0056,108.05526348585272,131.54553815669027,219.21511355188645,125.91400116245869,154.72662410778403,76.766500464082,186.7437316497307,2.6119205197662883
1.33,1.4608,0.0357,0.005,107.45686681060657,130.81705524769495,216.36459191645275,125.62100454391735,155.5238699527812,76.52813164390196,187.05058047901895,2.6344056484363345
1.34,1.3916,0.0357,0.0031,106.61036557466575,129.78653200394092,212.52960691623133,125.14432229696105,156.5003636753815,76.15360997301265,187.3381142074662,2.6646815735864475
1.35,1.3714,0.0355,-0.0006,106.36177466242535,129.48389958903957,211.460525671414,125.03602019511357,156.5864492508518,76.1151663473304,187.53351741466994,2.672638577799971
1.36,1.3512,0.034,-0.001,105.75661478001669,128.74718321045512,210.41431157880925,124.14191830830659,153.89961346301024,75.83645390858297,186.8119629003031,2.670479973865543
1.37,1.3878,0.0338,-0.0075,106.29956570497905,129.40816694519188,212.6557464482837,124.61767246236239,153.39868541345166,76.24674319938194,187.05203994456133,2.652985032768206
1.38,1.3416,0.0327,-0.0248,105.37886450995971,128.2873133164727,209.8745033511551,123.62781202337109,151.78982176507296,75.82097968223776,186.5455023958738,2.6668576837022617
1.39,1.2686,0.0327,-0.0281,104.38064190420994,127.07208579642949,205.528559023072,123.030956212455,152.83006213632092,75.36369074412632,186.80922148504868,2.7020696187862914
1.4,1.184,0.0327,-0.0297,103.1259450107772,125.54462870877224,200.2800994226245,122.24991077740113,154.05633084409922,74.76727036713179,187.05277645203267,2.7453739533273134
1.41,1.1843,0.0327,-0.0296,103.22535519507433,125.66564980269919,200.44199691022246,122.46688970573565,154.3257586360846,74.91808863643861,187.3902607669893,2.74529574762155
