Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.03,0.1884,0.0006,0.0005,34.19587325332407,41.629758743177135,67.97401035776412,21.756086000287794,15.765154692324325,14.146719256406714,41.50177714926775,3.052285266720157,191.0
0.04,0.1422,0.0012,0.0008,34.00279778505792,41.39471034702704,62.82495358665683,23.659762294272216,19.67512138829986,15.587629906929672,48.74229257629376,3.294229256045037,191.0
0.05,0.1321,0.0024,0.0007,35.45387292263296,43.16123660146621,62.44435812868794,26.663777307516,25.680896389248566,17.381971080062918,56.40548122585969,3.454201236371204,191.0
0.06,0.1276,0.0048,0.0006,37.285050342242485,45.390496068816944,62.74273353656079,30.347221864768976,34.55104127575383,19.27211552906893,64.6214468684843,3.6149623846790897,191.0
0.07,0.1464,0.005,0.0006,39.38845753112592,47.95116569006633,67.13884784043537,32.2728548699819,36.19698870983398,20.58768446885783,67.61774200773246,3.542453961604243,191.0
0.08,0.1653,0.005,0.0006,41.23503916071701,50.199178108698966,71.25967967380909,33.88945678364616,37.17857223149324,21.74315894781286,70.00399768942252,3.470679994640983,191.0
0.09,0.296,0.0046,0.0006,47.64188621536812,57.99881800131771,90.05559006623089,37.21931543241075,36.075951724460765,24.264544724087,71.65214351193148,3.109607433685285,191.0
0.1,0.3037,0.0042,0.0006,48.29560825270904,58.7946535250371,91.8966172798942,37.9203788830469,35.85553421272469,24.889694391443708,72.73647574362356,3.0771256280242336,191.0
0.11,0.3421,0.0043,0.0002,50.236027152589465,61.1569026205437,97.0747161780328,39.57369843873008,36.86072046867753,26.050790959783058,74.80588008254631,3.0125188763463595,191.0
0.12,0.3921,0.0043,-0.0001,52.30367743629458,63.67404209635862,103.14587162557171,41.197551164802064,37.5012661502504,27.21806434985701,76.54814071056232,2.9333894647841547,191.0
0.13,0.3883,0.0044,-0.0001,52.789310657007135,64.26524775635652,103.580396575943,42.10137054807041,38.58064738509984,27.84458511899108,78.34226258920935,2.9435829888642293,191.0
0.14,0.419,0.0053,0.0,54.75823421436893,66.66219817401435,107.42263092134726,44.33840544482873,41.79430024994522,29.184693280764066,81.82582547569346,2.9350541583080583,191.0
0.15,0.5113,0.0058,0.0001,57.909960110362896,70.49908187348527,116.70694600248598,46.85487926654667,43.54728382582852,30.84501818659636,84.37245460106001,2.836196481524056,191.0
0.16,0.5267,0.0057,0.0004,58.6736763295478,71.42882335771037,118.79888239739438,47.7287202304408,43.96222891202859,31.49241088185649,85.58652842607134,2.8155454744566404,191.0
0.17,0.5728,0.0061,0.0002,60.39929040544922,73.52957092837298,123.40306617691242,49.43607867672312,45.570585584151296,32.59998744398796,87.73349557370553,2.779828947468209,191.0
0.18,0.5574,0.0063,0.0002,60.62107214465667,73.79956608914726,122.81811295633813,50.19825729369064,46.83569065040224,33.08086735536748,89.36749941929433,2.8022980092231826,191.0
0.19,0.6112,0.0083,0.0002,63.33143693005052,77.09914061049628,127.90052023721238,53.39687974826176,52.291689595297065,34.81811116225997,93.96850667717722,2.804270061960795,191.0
0.2,0.6189,0.0103,0.0002,64.86652979120107,78.9679493110274,129.16788013404695,55.84159572190566,57.56408752317705,36.02160013666818,97.9145371016747,2.843421427968659,191.0
0.21,0.6574,0.0103,0.0002,66.06464207160082,80.42652078281839,132.8200370763596,57.00244870296732,58.10734956913439,36.83220790174188,99.17495588575564,2.8075319149473947,191.0
0.22,0.6689,0.0103,0.0003,66.68198592867684,81.17806982621529,134.32143135882075,57.84042751311208,58.77427892080066,37.40492860551704,100.36197652798752,2.797304909127936,191.0
0.23,0.6843,0.0103,0.0004,67.35981128609936,82.00324852220793,136.0933832386971,58.69614881915101,59.39475881551926,37.99436170104041,101.51414509094492,2.78384338722282,191.0
0.24,0.6151,0.0103,0.0004,66.28026838636178,80.68902238339695,131.2145604301802,58.580018163073305,60.46701860792504,37.8608380239138,102.53219083144214,2.847667261608774,191.0
0.25,0.6035,0.0102,0.0004,66.3163425543134,80.73293876177283,130.79135011476188,58.99437706753688,60.96295143863358,38.15719901627597,103.4507424227829,2.857054980066346,191.0
0.26,0.5459,0.0091,0.0004,64.76964232084613,78.84999934711703,126.36476986863237,57.93611481539223,59.26888220860548,37.663886714021295,102.86746330747144,2.892213890583331,191.0
0.27,0.5267,0.0096,0.0003,64.83226058191673,78.92623027363777,125.11330757146963,58.680650000949576,61.2554338186706,38.03387542048968,104.55134317632688,2.925517515719722,191.0
0.28,0.5305,0.0087,0.0003,64.78962394689505,78.87432480491572,125.90983072822895,58.48824804707908,59.48749303394417,38.1471897493535,104.18157339586791,2.899945901658524,191.0
0.29,0.4998,0.0086,0.0002,64.22271299418549,78.18417234074754,123.5018705071115,58.48538554504275,59.97413620016414,38.15526710215658,104.90648596972903,2.933266702160749,191.0
0.3,0.4536,0.0072,0.0004,62.46131550697557,76.0398623563181,119.41400219782582,56.89076338184377,56.85552187483985,37.426313199448266,103.31991445665496,2.953478062336205,191.0
0.31,0.4844,0.0084,0.0,64.23784918425402,78.20259900691794,122.83896239719492,59.06197662246666,60.56904114773835,38.61899342236499,106.34108368198356,2.9473177682600733,191.0
0.32,0.4229,0.0066,-0.0004,61.69389030115058,75.10560558400941,116.98930985331948,56.65460618531595,56.16882706493013,37.44983342276782,103.7857123248962,2.9777148013567984,191.0
0.33,0.419,0.0061,-0.0004,61.50627963317732,74.87720998821587,116.93160064519296,56.44094238911223,55.01975354773964,37.47536693773193,103.52400010349308,2.967281587832749,191.0
0.34,0.4113,0.0052,-0.0005,60.894208921463935,74.13208042613,116.44747310557337,55.58551204739164,52.40865213481123,37.1908490861909,102.15253078102712,2.946670716584366,191.0
