Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.01,3.13,3.12,0.7690159194739526,0.029398625855605525,0.04078264256099131,92.93732078404949,113.14108617188627,168.6491166417503,110.68076184969266,149.83830177252463,66.1841392270897,175.560038548924,2.9902121537753183
2,3.14,4.9,1.7600000000000002,0.5347149785823788,0.029745066793047805,0.1275773616637212,102.21397027241437,124.43439859250438,167.72251897123436,135.498651373813,196.6665451383831,88.50055602855879,239.3647938431062,3.2366656047110913
3,4.91,6.43,1.5199999999999996,0.7143781224936951,0.014907778195458733,0.1940974701757302,110.29998374316708,134.27824107863822,194.92871446498253,126.88136867585976,142.25914251006165,96.00736249372491,239.52113336656768,2.8913642299932047
4,6.44,7.4,0.96,14.293608909905588,0.21195782224863113,0.04390767048031238,237.9846109222358,289.7203959053304,608.7697719956952,274.1907884782148,367.4247352399332,194.84419673146107,363.8957617923264,1.8267920294742093
5,7.41,7.9,0.4900000000000002,1.9422183509900188,0.04698888488380777,0.08965678948454203,153.67334437814128,187.080593155998,288.9372659117634,169.11160308340348,210.58059792820694,132.68555435985678,302.4622183646617,2.616303458050492
6,7.91,8.88,0.9700000000000006,1.1333783905418517,0.049970175483873905,0.37771973015142046,144.0389955988838,175.35182072907565,241.930916785554,160.6064629719838,224.73667105571084,126.60473647525123,310.82027114950955,2.9802191334164365
7,8.89,15.47,6.58,1.0425927851289003,0.011069401719850307,0.6090422594204786,138.8247591970645,169.00405467468713,247.28670292995457,126.22899928572353,117.282091287102,122.00916511109659,279.7228950417036,2.774229115701905
8,15.48,15.97,0.4900000000000002,2.3058684410402246,0.022038130697828444,0.706458377902559,175.45024060732464,213.59159726109058,339.7005808339213,154.933442118888,146.1398522488539,156.02587139711042,329.29888281935115,2.496006824560182
9,15.98,16.75,0.7699999999999996,20.803729782745812,0.218978880623606,0.015796719100554923,290.618492601486,353.79642577572196,765.018540264344,298.51563553760894,354.3111280180214,262.0238141134432,455.6974940774472,1.7357670286128288
10,16.76,17.91,1.1499999999999986,15.898487757514776,0.16616873409336091,0.028376313743988805,277.3844132464439,337.6853726478446,694.2227453141307,274.8445951948982,311.84278653160123,250.33233519892863,445.19310163020936,1.8385163197778158
11,17.92,18.5,0.5799999999999983,9.969723798395934,0.11834537937213728,0.006803070985455924,258.0490912990671,314.14671984234207,583.6861040028365,243.896083809308,274.0300628042463,230.7069282894493,429.84639789196746,2.0639245784992717
12,18.51,19.0,0.48999999999999844,21.049372576630017,0.282570653990535,,313.3357214323328,381.45218261327483,778.8160931935194,314.95701302280037,401.5528962480553,278.43945688168384,487.6335836515803,1.8447674358841848
