Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean)
1,0.03,1.37,1.34,0.22505055182625577,0.002206527327884785,0.00010000000000000009,53.63169721911246,65.29076183196293,97.5025462802858,52.880559498969035,48.77161133176572,36.930144940269955,104.36948491211301,3.095360206396916
2,1.38,2.03,0.6499999999999999,2.0362229284216733,0.01548013015116572,0.0002451704227670812,108.54332156834853,132.1396958223374,251.52267750455542,117.53311690093483,108.67476477647598,80.11191125756363,178.83327528960763,2.2327453847446668
3,2.04,2.89,0.8500000000000001,3.9575845214029344,0.012290475105220354,0.0017522840304057814,122.01008456732137,148.53401599500012,336.3168845987738,137.87181294635846,108.92806424191821,95.84934858269513,191.5102419036074,1.8076881397460685
4,2.9,3.51,0.6099999999999999,5.887010448477085,0.016217189103888165,0.005457267080037146,136.5895953573139,166.28298565238248,401.867952460047,152.03936055575693,117.86806251644,111.8258237623209,212.98868489202096,1.6235936244918676
5,3.52,4.01,0.48999999999999977,2.5210151349570027,0.0058706935881007805,0.010204024250259876,116.41952492120427,141.7281172953793,295.45269874553895,125.83287304867149,93.11868350781042,95.15240527175278,193.2185240232438,1.9483204394289115
6,4.02,4.65,0.6300000000000008,0.3684377549636337,0.0007697569342998765,0.05457985896356848,78.26886715058977,95.28383827028323,145.3442115861182,80.56329362208447,59.057993162228726,63.361975786542054,151.55030326928096,2.8402683970584612
7,4.66,5.33,0.6699999999999999,2.9902326543264524,0.02951012491353356,0.09835044199866916,142.66210087717562,173.67560106786573,324.2963341143195,161.69672078803453,167.8173948859526,120.62198259573181,256.3425738241972,2.173736999004433
8,5.34,6.44,1.1000000000000005,3.7064015724135366,0.009553807361805467,,138.24471105097496,168.29790910553493,357.1039915056183,142.371781754999,107.9189426502015,118.58084833347195,231.13680110033667,1.8395329587897458
9,6.45,6.98,0.5300000000000002,4.642911253298008,0.16017366934567656,,192.6493388262148,234.52962987539138,394.5567719629782,232.54963789237618,370.85034850458794,160.58425356627617,345.385325746273,2.3823489540320826
10,6.99,8.67,1.6799999999999997,0.7152055832123682,0.006902518721621319,0.15343886855015032,110.03321787421126,133.9534826294744,197.17523453607376,113.0790547849354,107.66068335306767,98.5653130416456,235.212955234094,2.806162664038525
11,8.68,9.43,0.75,0.6315966417585911,0.01458458389825701,0.03356858858574377,116.33878799832134,141.62982886752167,190.3403647474619,120.59499033537162,139.84249595434665,107.31585782291765,268.81268088639195,3.100660819822286
12,9.44,10.52,1.08,0.9775127839952351,0.016249914799562937,0.051928884574852376,130.50025546891797,158.86987622303047,227.29841442633224,131.6957592092848,144.87190094049845,118.46616488467873,280.29972645663634,2.8733704333267642
13,10.53,11.08,0.5500000000000007,1.5605387579522818,0.016479251605487,0.2656997851181192,145.67511585117484,177.34361929708245,275.1081932226305,142.95990216437568,145.68017029568475,129.71474493123813,287.5322952286794,2.607742411091648
14,11.09,11.58,0.4900000000000002,0.9463978604091146,0.02046548666950945,0.041328873318364094,135.0365555836988,164.39232853667684,226.97158922620872,133.4621566250119,153.71622417691938,124.5393724965941,298.24646912932553,2.9860658581494013
15,11.59,12.08,0.4900000000000002,1.8481055938311308,0.012179425023393184,0.07673806245163825,147.11042990784324,179.09095814867862,295.5941605429954,137.33871628245507,120.11323174265796,132.94294746607233,283.249020638188,2.425210024939428
16,12.09,13.07,0.9800000000000004,3.811283277236941,0.013998596772911733,0.09815165573617529,167.72507701808578,204.18705028288713,390.52006306884005,156.11178552058493,124.68319711870502,151.80886939457287,294.4703053576801,2.0411915848752433
17,13.08,15.55,2.4700000000000006,5.74708783857242,0.02224500718488313,0.11696971682992756,188.38703313329532,229.3407359883598,462.49720878512596,175.28683763535525,142.1708575426302,173.44320240275243,324.0390842799034,1.91247861403414
18,15.56,16.07,0.5099999999999998,10.837117164940665,0.06475980110548918,0.10259592800369459,229.31427286036524,279.16520174305293,594.5634186520093,222.19906285763082,207.8575005216655,213.55982793166754,383.74911921163294,1.7854974478676084
19,16.08,16.83,0.75,8.645235676407756,0.05242117117255618,0.07160704043249652,220.7763148537843,268.77116590895537,547.6091808978816,209.7876107012644,193.62717521171564,205.37748280860458,376.47953793106535,1.8785455239679265
20,16.84,18.0,1.1600000000000001,1.8758080609395047,0.012859042947792386,0.4572488766977498,166.4568983826056,202.6431806396942,313.61508093787853,140.2049780166806,123.36515742676535,149.00812734795423,314.5886125002248,2.5848281026401003
21,18.01,18.72,0.7099999999999973,3.416390095248958,0.03994622335127202,1.145969666127621,202.14953896614244,246.09509091530413,399.74696621860824,179.827035064403,184.83983113610012,181.1155626488557,371.0929200119388,2.4291522842871762
22,18.73,20.11,1.379999999999999,22.147755807909565,0.33567198232148854,0.21327491076026903,322.9396056364971,393.14386773138824,797.4513604264923,327.0130472185689,442.46520844630396,287.27892067926217,503.25459549605705,1.862981426568299
23,20.12,20.73,0.6099999999999994,3.7407572564169147,0.036942041094478295,1.3504038836337355,210.4553753965687,256.20654396103936,419.5531217091697,180.57108766746956,177.29933382153146,187.7797031855479,377.6105818277459,2.3997578532220962
24,20.74,21.23,0.490000000000002,15.29295573118629,0.028246626754513955,0.027958678043247767,228.03771756098052,277.61113442206357,697.150457082596,218.80882475398394,159.08603569796858,226.62230682715906,371.0146178864184,1.4730023079710746
