File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
SDMT_100703.csv,1,0.01,1.43,0.72,91.0,1.4299999999999997,2.5779397215283426,0.031318874851970255,0.008567556436721918,104.1874319745235,126.8368737081155,245.79243395283464,104.37546711085133,112.19659530735517,63.901927079643244,146.92464851508927,2.2515680907561815,2.2515680907561815
SDMT_100703.csv,2,1.44,2.52,1.98,176.0,1.0899999999999999,15.010867549311822,0.10227146130381824,0.05941434867247717,171.43581798729772,208.70447407149277,547.3673687605269,214.1613937663659,228.52150418373014,129.99972493765753,240.53012954770776,1.5210034345933847,1.4967446359735217
SDMT_100703.csv,3,2.53,4.25,3.3899999999999997,169.0,1.73,7.393979278365754,0.047301923467937504,0.005852359026682802,161.87847639404617,197.06944952318653,440.46284749795973,189.06808975554122,179.43483522349715,127.9411523693914,248.11208780240892,1.8040671248117155,1.7286344473901554
SDMT_100703.csv,4,4.26,4.76,4.51,256.0,0.5099999999999998,12.222269270972067,0.07868142483115759,0.00949412145351251,193.18975345593603,235.18752594635677,549.5434348055666,223.4632186808716,219.36309746099903,155.7836215794626,286.75840413974953,1.6922250717447045,1.6068267335346327
SDMT_100703.csv,5,4.77,5.44,5.105,171.0,0.6800000000000006,9.949787626592125,0.06772847476089845,0.007630298042646732,191.11604758042196,232.66301444573136,514.2729448832956,215.6546830440094,209.48423654981474,154.59323660993198,289.7246510977163,1.7976604975815318,1.6969130156179095
SDMT_100703.csv,6,5.45,6.04,5.745,203.0,0.5999999999999996,6.460521721329569,0.03872237258620283,0.006478865260689319,177.0172072132184,215.49920878130922,441.22058977064904,190.480660362835,172.4773310666791,143.32598251352508,276.72041823939617,1.960812993066959,1.834454927514974
SDMT_100703.csv,7,6.05,6.54,6.295,438.0,0.5,13.701289339865435,0.07747097051180236,0.012712096960230942,209.4178820114721,254.94350853570546,593.3441895889194,233.43203987434953,218.9677501866026,173.53979559637418,311.65700680166697,1.681392834184716,1.5781284835733538
SDMT_100703.csv,8,6.55,7.13,6.84,195.0,0.5899999999999999,8.609954366526503,0.06254244911408922,0.007369653521232968,200.38872004025055,243.95148526639184,500.95918831630576,214.06998704961148,206.00237115514926,163.17312002706194,308.47261699815084,1.93716543810768,1.807517826640655
SDMT_100703.csv,9,7.14,8.17,7.654999999999999,246.0,1.04,16.782312008135218,0.12231427275663444,0.016243480420962072,237.2982832572745,288.88486657407344,653.6520224629323,262.05185403914487,267.5149130166503,195.9299712393792,347.97593378346676,1.7199384749454536,1.6095623093210003
SDMT_100703.csv,10,8.18,8.67,8.425,250.0,0.5,10.895386793425718,0.08465270620865417,0.014878084731847952,223.93810071959868,272.62029652820667,559.5524168413381,234.24391896097293,231.7551623235152,183.4280184079717,338.82989842745855,1.920714497330394,1.7836449122650406
SDMT_100703.csv,11,8.68,9.23,8.955,272.0,0.5600000000000005,21.164443414596096,0.16212309060152313,0.015626050575004245,260.77927055065163,317.47041632253223,725.4342407946795,286.7712527380069,302.2418568933186,216.6590807478848,376.27361947270924,1.688562472351788,1.5763434848284206
SDMT_100703.csv,12,9.24,10.1,9.67,213.0,0.8699999999999992,11.383932231308254,0.08336662282410436,0.004723776014675035,232.45814175596846,282.9925203985706,576.7863937677992,236.4471244125497,228.9147320344598,191.5464416932209,350.2524066875465,1.9270350596959473,1.7817646826109954
SDMT_100703.csv,13,10.11,10.79,10.45,205.0,0.6899999999999995,17.043129407868975,0.1186575270256337,0.007222139536510905,254.18346392338353,309.44073868933685,678.1012744866138,265.8182216448496,263.27821236433726,213.60913994482917,375.1008668686833,1.7658433900253476,1.642451587498575
SDMT_100703.csv,14,10.8,11.29,11.045,222.0,0.4999999999999982,13.812166816954585,0.1061270348617502,0.009777429230410029,250.1272584905673,304.5027494667774,629.2414938571145,252.76913179582834,251.229661111232,208.52054358616533,374.34033457433407,1.8860068492148314,1.7537817388416468
SDMT_100703.csv,15,11.3,12.07,11.685,211.0,0.7799999999999994,20.2764009189753,0.11233313494593934,0.01459998913266771,259.8079070086166,316.28788679309747,732.7020689336479,272.5715613757773,256.99011141664795,224.9028848018005,383.60757477545496,1.6523067695023772,1.540650013477414
SDMT_100703.csv,16,12.08,12.9,12.49,236.0,0.8300000000000001,12.879360036886263,0.07259331443895492,0.001367690504742704,243.2653418949958,296.14911187216865,620.1192675124468,238.94135687152357,217.99265800593105,206.9756038944315,367.36655039700554,1.8544797096438852,1.723897060361518
SDMT_100703.csv,17,12.91,13.73,13.32,263.0,0.8300000000000001,4.370375969393913,0.0951055974420312,0.014479001327984107,223.66248886179903,272.28476904914675,413.03767856369274,205.82502871883563,246.90642356075966,184.43199898549804,383.6614595799718,2.6770211858906943,2.5116765193204635
SDMT_100703.csv,18,13.74,14.43,14.085,264.0,0.6999999999999993,14.341102851378569,0.10988351351454359,0.02868777714750596,265.1980344395065,322.8497810567907,653.9538855128413,256.2733405361418,253.15655218109546,224.95988984642898,400.00357425735143,1.913955148957131,1.7905537843064583
SDMT_100703.csv,19,14.44,14.93,14.684999999999999,238.0,0.5,10.008206333098373,0.07043196507750121,0.025759854681216793,246.58251112038442,300.18740484220723,572.3828089747642,226.99958365887582,212.1437652596961,208.26636888347588,380.5276947655405,2.053270728048494,1.916299786679769
SDMT_100703.csv,20,14.94,16.32,15.629999999999999,240.0,1.3900000000000006,12.343681235086647,0.11555950175540568,0.028624837420838958,270.0074979986505,328.70478017227,623.9362970145397,251.12907926959386,257.3730505821987,227.55140310141863,412.8921022508551,2.053799842593426,1.926824501195182
SDMT_100703.csv,21,16.33,16.82,16.575,278.0,0.5000000000000018,4.492275932552257,0.11496383694378473,0.06969548110455227,239.67724977161117,291.7809997219618,427.4205536234688,211.0576022599441,262.55110215865324,199.89552829543314,415.69858829155623,2.7636007343937545,2.619023856015686
SDMT_100703.csv,22,16.83,17.63,17.229999999999997,254.0,0.8100000000000005,9.332641611949267,0.06647072155329782,0.07195575011287611,253.56463046292703,308.68737621573763,566.4087541959447,222.9643467295913,208.2091102121575,214.5126932741557,393.05180731513303,2.134337957469217,2.0004996412338865
SDMT_100703.csv,23,17.64,18.13,17.884999999999998,271.0,0.4999999999999982,11.883842910751198,0.06692007475966393,0.0588334599837458,260.14204987173076,316.69466940906364,623.3580546172932,232.7986486106548,206.951605950118,224.55400011221343,397.84407702334494,1.9674256092615148,1.8431194668507147
SDMT_100703.csv,24,18.14,19.22,18.68,266.0,1.089999999999998,9.383006268167422,0.04859963839117396,0.052725238130680974,249.15473257762483,303.31880487710833,572.0392634038521,214.348180663591,183.45613113047136,213.91993261912285,385.1768161710842,2.0663598099633247,1.9352694828906538
SDMT_100703.csv,25,19.23,19.93,19.58,297.0,0.7099999999999991,9.037599638523284,0.11077783437200991,0.05690705408157049,275.4719702143505,335.3571811305138,566.5705949089702,234.81153145450114,250.6792954456084,230.83218926504983,433.74652879687426,2.3295201074029914,2.198243500420895
SDMT_100703.csv,26,19.94,20.49,20.215,283.0,0.559999999999997,2.4275674507903147,0.050331509923300564,0.38489657341930816,213.45107002971693,259.85347655791634,350.9209058271552,169.77438896946015,187.66553334279675,180.51306878712288,390.8239438975602,3.029365607469573,2.89628944708206
SDMT_100703.csv,27,20.5,21.03,20.765,297.0,0.5400000000000009,9.666318228523098,0.13204801751267103,0.10646909912323052,286.12720732266774,348.3287741319432,584.9861061997973,241.71687189213154,264.28368816500125,240.39810684907766,450.63790272418356,2.3387441350891423,2.2117775389871244
SDMT_100703.csv,28,21.04,22.33,21.685,272.0,1.299999999999999,2.236693615669895,0.02070831376903644,0.623937539931565,203.21971656383653,247.39791581684455,344.19189510537456,150.42159756664108,138.21853029929576,168.98004023114532,354.2236363613493,2.92935951687602,2.7952635484338546
SDMT_100703.csv,29,22.34,22.83,22.585,279.0,0.4999999999999982,7.574543988166435,0.12378023385640843,0.21795070609957368,281.43631835549,342.6181266936398,538.2095308851773,227.32358162585635,253.65478391948108,236.3168762944688,455.64425966451904,2.5193160458762884,2.387005535973886
SDMT_100703.csv,30,22.84,23.46,23.15,288.0,0.6300000000000008,10.451984870851774,0.13395653779723707,0.16539507440653303,296.54657738329263,361.01322464052964,609.3842494265274,244.54966242912275,262.80689768629776,250.87760957886312,464.33898435207595,2.3161957866458094,2.1943673247811213
SDMT_100703.csv,31,23.47,23.96,23.715,330.0,0.5000000000000018,18.225287988617143,0.2163305300837634,0.1858895738889839,333.3127277344821,405.7720163724139,755.0753642764655,291.1525183081739,325.44084444798415,284.72389072126504,499.26702026989295,2.0636080523211766,1.960568393776193
SDMT_100703.csv,32,23.97,25.0,24.485,252.0,1.040000000000001,5.413262040587575,0.07775990924820098,0.37520227505277864,261.84338280076264,318.7658573226674,480.94496358483997,203.66311049614166,215.56220137814654,221.55104716652855,436.6857967528421,2.6392589444506602,2.518781797256818
