File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
SCPT_57280.csv,1,0.1,0.58,0.33999999999999997,86.0,0.49999999999999956,12.54943101827899,0.04783850344996158,0.0010152281673860486,114.12902901128125,138.93968749199448,425.1338100641251,120.66000358940602,109.3823177684164,70.94227724004483,135.96667691121914,1.3550721572210085,1.3550980442302745
SCPT_57280.csv,2,0.6,1.24,0.9199999999999999,80.0,0.6599999999999996,1.202229893552208,0.030025412780614585,0.02837646225831341,97.3284813650296,118.48684687916652,192.99063351144432,109.31746725864352,135.078014991896,65.7972604412665,165.42947627062935,2.7155602632502047,2.7147449581680165
SCPT_57280.csv,3,1.26,3.26,2.26,35.0,2.0199999999999996,0.26823402859255696,0.011007713117619644,0.02377347826194175,75.43841125180963,91.83806587176826,120.86505094342223,86.45522401276713,108.75384536376806,62.393834694358915,179.65570932447642,3.4185616797481932,3.434250645754279
SCPT_57280.csv,4,3.28,3.88,3.58,50.0,0.6199999999999997,0.7022437308324632,0.006163787229133983,0.05535948502210257,93.26705548123488,113.54250232498163,179.76351062270737,96.14331344585187,87.83707375920089,78.36061722801612,190.15111906292972,2.718374815135967,2.715340892539396
SCPT_57280.csv,5,3.9,5.83,4.865,69.0,1.9499999999999997,5.098638264020555,0.01899461482613825,0.019497985487141586,142.78591373018915,173.82632975849106,395.98175191052553,151.38651656196296,124.60367229292994,124.46905441497562,241.0751544444554,1.7584929706630568,1.758040555342613
SCPT_57280.csv,6,5.85,7.57,6.71,100.0,1.7400000000000002,2.3864493892835252,0.030483905241121764,0.008097765425063729,142.9989070235675,174.0856259417343,304.7648560765645,158.07714085709887,172.2022133295585,127.02257546507377,276.78064592132876,2.3519475724430823,2.348147526544743
SCPT_57280.csv,7,7.59,8.43,8.01,195.5,0.8599999999999994,24.999974840131777,0.04022357444902438,0.04916607258405664,195.8842633401728,238.4677988489059,764.665864554003,220.68502620856714,173.5744532472239,191.6217699910726,305.52955608381944,1.165386618971176,1.165499949601465
SCPT_57280.csv,8,8.45,9.23,8.84,175.0,0.8000000000000007,17.346094956415605,0.0667225762156377,0.07382175943596153,206.5133299542178,251.4075321181785,671.8989366965557,222.55726885213153,196.55441520970555,194.87226997029467,333.65700092278905,1.4265901402477752,1.4271187390860876
SCPT_57280.csv,9,9.25,11.01,10.129999999999999,206.0,1.7799999999999994,46.77393911630347,0.11102053808862326,0.03479038207224374,226.11529461697086,275.27079344674695,994.1058919771984,278.92186221642964,238.8192641339159,243.48411215944023,371.61885441843486,1.0073832935222085,1.0074580507430844
SCPT_57280.csv,10,11.03,13.27,12.149999999999999,234.0,2.26,20.356902836348063,0.08418475104278215,0.027515276614798672,231.05374469066925,281.2828196234238,736.3311104315637,245.25085811789052,219.20388246080032,222.02628661192387,373.0470115634866,1.4434917120166693,1.4432681139208352
SCPT_57280.csv,11,13.29,14.27,13.78,224.0,1.0,13.251317783378692,0.07282584641473742,0.018479503645540116,229.78063078261346,279.7329418223121,632.9134570422585,230.89794281050567,214.63310117743765,213.63756493337516,376.84914573573093,1.6982340796210622,1.6980600061729418
SCPT_57280.csv,12,14.29,17.99,16.14,226.0,3.719999999999999,29.22576621972776,0.13950941841853118,0.02025593072313687,269.68400327691023,328.3109605110207,869.590895392695,288.9560807827336,276.02300381245857,263.88766300693493,429.10176608911524,1.4067268152621366,1.4066323490675972
