File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
SCPT_156307.csv,1,0.01,0.5,0.255,250.0,0.4999999999999998,8.092474989724026,0.03330403534352008,0.0002519842099789746,103.26033786045997,125.7082373953426,343.9530972689817,94.22647859707835,82.72518342456195,57.07877912167419,115.47514280820828,1.5604434893062369,1.5604434893062369
SCPT_156307.csv,2,0.51,1.02,0.765,250.0,0.5199999999999998,8.980247992162075,0.0888509569082463,0.0007309915338515791,142.7250173949359,173.7521950894872,409.00371667494846,159.65286472654407,182.97777824622906,91.42805848725506,184.6351718930363,1.7709283522486592,1.7709283522486592
SCPT_156307.csv,3,1.03,1.97,1.5,176.0,0.9499999999999997,11.997292860360744,0.05914539937169864,0.0012748161520800458,148.1107289047219,180.3087134492269,488.4824389205061,181.2509923648759,170.90663330834934,111.21087757972668,208.23398154509923,1.484002822578763,1.4784305753510467
SCPT_156307.csv,4,1.98,3.36,2.67,178.0,1.3899999999999997,7.496486694039625,0.07330715860555263,0.0003171049506307995,162.83162115875982,198.22979967153375,432.3781110868521,200.7601948368422,220.39778062421965,124.38919263939388,247.25397686754505,1.8648096420430245,1.8285711193888874
SCPT_156307.csv,5,3.37,3.98,3.675,164.0,0.6199999999999997,5.87364303227001,0.05358507258732792,,163.69224207980162,199.27751209714933,406.9628918533134,191.9796855150064,198.53689394884606,128.24759756521158,257.57572200924335,1.993318209279111,1.9053092051840173
SCPT_156307.csv,6,3.99,5.36,4.675000000000001,188.0,1.38,11.832059817725568,0.09966509066730993,0.00028284271247461907,200.99950100639103,244.69504470343307,544.5019832557954,233.3314874684168,247.6247351729173,159.57897270404166,298.1015360074584,1.7845547266682997,1.6960919054079011
SCPT_156307.csv,7,5.37,6.01,5.6899999999999995,194.0,0.6499999999999995,9.041747050935653,0.11579451851873108,,208.81837595129548,254.21367507114263,501.14178588839144,235.8836577100399,273.6701832300592,164.30840487428148,319.07962854816446,2.03473560978194,1.9215526702008603
SCPT_156307.csv,8,6.02,7.87,6.945,211.0,1.8600000000000003,6.199058939886649,0.06673344700601835,0.00039999999999999975,196.17152787626446,238.8175121971916,442.385928365622,207.52830427163235,217.3194172184411,157.0201398087342,311.315365900363,2.1783901142347504,2.03453762113818
SCPT_156307.csv,9,7.88,8.76,8.32,218.0,0.8899999999999997,10.456253965242006,0.09490594268341188,0.0005954831033180977,226.46687269368152,275.69880154013384,550.0671590825763,236.84104035244704,244.2741428269017,183.4256285759745,342.6810251277598,1.983175871745762,1.8453525571583203
SCPT_156307.csv,10,8.77,10.37,9.57,218.0,1.6099999999999994,9.06910769308943,0.1046663148523481,0.0017466321503018564,234.11905797073678,285.01450535567943,528.2006699276731,235.5601329388493,253.88550139445255,188.3223812752388,359.13812318553994,2.1464726468018953,1.986783745099105
