Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.01,1.3147,0.0034,-0.0005,47.93670733482516,58.3577306684828,128.03336184924018,25.922789493312035,18.875933267626003,15.923612942615517,39.951338293626144,2.213178221687728
0.02,1.8798,0.0068,-0.0003,57.70258226821899,70.24662189174485,157.1994201643753,26.748401442797256,20.775367287013328,21.531509534469745,52.23660330915989,2.1140734867194784
0.03,2.0913,0.0135,-0.0003,65.03579558110947,79.17401201178544,170.4405298495118,33.17416687791184,29.2605650377328,25.906884398033274,63.326560956174504,2.178174560230743
0.04,2.5641,0.0142,-0.0003,69.69499228201761,84.84607756071709,189.56438998258088,37.23465385862819,32.05657832593668,29.021313672875444,68.66011660967078,2.0687803749081444
0.05,2.8793,0.0148,-0.0003,73.03428855585828,88.91130780713182,202.57493155628467,40.46049438914283,34.46077667629684,31.506526247966935,73.10244668128034,2.009166200598916
0.06,3.1753,0.021,-0.0003,78.22784426880222,95.23389737071575,214.12093324846936,45.2781199048824,41.2724125664252,34.60549597211609,80.17403426052412,2.0256134143540674
0.07,4.6861,0.0272,-0.0003,85.684577778151,104.311659903836,252.26445039730626,51.6112658515492,46.777901010125824,39.03203195607644,86.46244701411514,1.8518332338188503
0.08,5.601,0.0274,-0.0003,88.62990910578652,107.89728065052272,273.6434274572843,54.920972866057575,48.219307302341456,41.58726679885444,89.63678277256133,1.7468841864895874
0.09,7.1464,0.0275,-0.0005,91.53343974526699,111.43201360293374,303.8592852633027,58.60606732707242,49.21631072782178,44.51951541018442,92.55856368821664,1.6026075084090219
0.1,8.9186,0.0274,-0.0005,93.59251833062388,113.93871796771603,334.16035164580654,62.09565007016166,50.03878936798187,47.314455063323855,95.1698805139475,1.4707173720288504
0.11,9.4722,0.0276,-0.0007,94.94012723921766,115.57928533469976,345.17801502515755,64.36806655846422,51.40272857760581,49.0376180963105,97.62836626308368,1.4367523846067656
0.12,10.3218,0.0277,-0.0008,96.14158906465512,117.0419345134932,359.7778569534301,66.74071909126037,52.534954902387206,50.878794592008724,99.91179715837328,1.3869968409873914
0.13,10.4371,0.0278,-0.0008,97.15685976192455,118.27791623190815,364.18229524415597,68.39152673886053,53.77433719652558,52.12250631488051,102.01187683170652,1.3812168893836985
0.14,10.5351,0.0272,-0.0008,97.77494144419103,119.03036349727604,368.1761086363605,69.7063934637579,54.441601510897065,53.182727106107485,103.65532843792995,1.371348315246098
0.15,10.6331,0.0267,-0.0008,98.37728693593176,119.76365366113431,372.0129828273388,70.96349050981998,55.09924285443475,54.20141856294682,105.23363961253061,1.362249939120209
0.16,10.6485,0.0237,-0.0007,97.6561482592665,118.88574570693314,374.6048024367238,71.18739515262902,53.82868595636603,54.65083798719026,105.32254151461836,1.3386583227090063
0.17,10.6802,0.0214,-0.0008,97.17394320769475,118.29871347023709,377.28779792688823,71.53708878945923,52.946099884444926,55.1343676427537,105.54279972951606,1.318784795709443
0.18,10.712,0.0215,-0.0008,97.92008062977665,119.2070546797281,379.859971803214,72.68896055466469,53.82323407566007,56.06312897902484,107.14742568064752,1.3178987118205014
0.19,10.8638,0.0217,-0.0008,98.6869188308035,120.14059683749993,383.9570715053684,73.94901677649885,54.73518267856072,57.07144329484011,108.76532124185856,1.3114667025003972
0.2,10.4947,0.0221,-0.0008,99.5347052144135,121.17268460885123,380.84957026967174,74.74717535274748,55.83749032315376,57.691044852490286,110.41968861803774,1.3344544363291468
0.21,10.341,0.0241,-0.0008,101.2102880182439,123.2125245439491,380.54280363102094,76.329805937165,58.20938347443613,58.77588904202199,113.0449628058351,1.3587753601948838
