Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.02,19.1134,0.0501,0.0061,82.87102091057109,100.88646023895612,381.2752850496538,63.884032443318254,52.162001884037615,35.48978412549594,68.89396014837146,1.1513885202968321
0.04,33.1623,0.053,0.0129,83.69504969532485,101.88962571604766,504.03494541197927,82.02114209840325,61.21030600494449,46.80348872022543,83.04042565064262,0.8343561775071934
0.06,19.6112,0.0543,0.0052,96.2554889392567,117.18059523039946,429.2747984910216,85.53396379824247,71.08681489962846,48.66904862131906,91.94339382800156,1.15562016263433
0.08,17.3061,0.0365,0.0072,93.74313186962075,114.12207358040789,421.0855564769591,85.31943727346648,65.39115556295012,50.10116599298349,93.82147765372795,1.1395720790031512
0.1,19.0541,0.0529,0.0051,102.26635169285008,124.49816727825228,446.5988345465994,96.30791128308532,79.89825433526549,55.742055474130744,104.25116268244254,1.1665884785353153
0.12,19.5808,0.0631,0.0067,108.09797828546331,131.59753878230316,459.49983599964196,104.11116821269579,90.4900371961709,59.738763393985835,111.72644301708122,1.1951592431915508
0.14,20.9257,0.0509,0.0031,104.93361809528244,127.74527420295254,478.5420523930202,105.36147662573276,84.90492316869077,61.84105815171896,113.02551435726318,1.1007674868534782
0.16,19.2184,0.0771,0.005,116.82079823942054,142.2166239436424,469.40675907707174,115.67713829796607,107.52998121164448,65.62117045592002,123.31578947735596,1.2615762747192105
0.18,20.365,0.0694,0.0053,115.59582040156006,140.72534657581227,485.5425662906284,117.76160913111566,104.58281918198543,67.77909584265032,125.3736226831127,1.1968466769838322
0.2,19.9374,0.0702,0.0046,117.56383301864982,143.12118802270413,486.67022095883345,120.89654880589667,108.22485927023551,69.64699921258251,128.93229581962274,1.212969864664673
0.22,17.6214,0.0651,0.0045,117.96587729703378,143.61063323117156,468.649790319921,120.52873503430419,108.06000817952521,69.81815520315597,130.67091169665224,1.267864752286228
0.24,14.6145,0.1239,0.0061,134.81591517116124,164.12372281706587,440.10957713945453,136.19242415263946,158.05307034286434,73.44637354136314,145.03468321668518,1.5728789599888933
0.26,14.0558,0.1497,0.0051,140.66157234906711,171.24017503364692,437.0507010270481,143.9137398611969,180.61894295626536,75.86038196721192,151.64251468125124,1.657746661868248
0.28,11.8547,0.1654,0.0063,142.7043769668722,173.72706761184443,412.54869691605825,146.96904894726512,198.40076971379293,76.19148609394715,156.33173335223677,1.7948583300699181
0.3,9.3166,0.1879,0.0046,143.43428656311053,174.615653207265,378.85157918331714,149.5939864639703,222.81641640573247,75.8169880413,161.4560857164893,1.9847543154549394
0.32,9.529,0.1876,0.0066,144.92215891534272,176.426976070852,384.58959714892865,152.46589104688363,225.905051517453,77.43024925311266,164.10730692460382,1.970399390350095
0.34,8.6789,0.1744,0.0061,142.87432739118316,173.9339637805708,373.33803808922596,150.91789739226581,221.6743629087398,77.22470080770036,164.95656429023254,2.003427298174759
0.36,6.7707,0.1589,0.0053,137.66304943042775,167.58979930660772,341.4867506689015,146.08262916774842,218.05999981708527,75.12326171683424,165.04299009073446,2.12520795194579
0.38,4.5456,0.1362,0.005,128.2930946843041,156.18289787654413,294.8617229546259,137.26015070334282,210.19646752783626,71.09310752908448,163.51372200411106,2.3203994565167343
0.4,4.3714,0.106,0.0065,124.42084589831398,151.46885587620835,291.98995796962237,131.704157435805,185.7636494665774,70.2328425896822,160.29179332166117,2.2659962364505373
0.42,3.5587,0.1185,0.0082,122.87824675279074,149.59090909035396,271.2681554492861,133.17137367724067,204.0130228647893,69.75666469234879,164.40111838487115,2.4269589948266557
0.44,3.0757,0.1006,0.0116,118.40439408499662,144.14447975564806,257.8115371153359,128.35640932450562,191.21220117198027,68.26172070332508,162.66787953957726,2.4658972632920566
0.46,3.2098,0.1068,0.0134,120.734010392785,146.9805343912165,263.2216427190729,131.9098865256037,198.92492838136522,69.88254973360091,165.84397047749212,2.457928893712217
0.48,3.3065,0.1088,0.0011,122.20240757318545,148.7681483499649,267.1826118105205,134.20201933958168,202.53577637174766,71.12661706500722,168.08109625845302,2.446431769433419
0.5,3.4214,0.1091,-0.0147,123.51765689150739,150.36932143313942,271.58614582149744,136.1201677784509,204.25962392982908,72.30965560077617,169.92977899413242,2.427510650767516
0.52,3.5363,0.1079,-0.0294,124.59620453621133,151.68233595712687,275.9263253733553,137.6264650740113,204.37338607459438,73.38353067881602,171.41966913097562,2.4048632753706713
