Depth,qc,fs_corrected,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
1.51,0.086,0.003,0.021,51.650072343587915,62.878348940020075,75.60507828667107,59.11267311937522,66.99333471919739,42.928158167712745,137.08248692754785,3.8747876562769363
1.52,0.102,0.003,0.021,53.555327905646806,65.1977904938309,80.52401719513783,60.78969928303918,66.39863162425944,44.07677689713882,137.48508532912552,3.753118675135453
1.53,0.094,0.004,0.021,53.48188210237191,65.1083782115832,78.20137554876709,62.476357608926804,74.53177219135254,44.69546202074242,142.87479898960262,3.8733175305460783
1.54,0.119,0.003,0.021,55.42268592874574,67.4710959132557,85.33382130453678,62.412173518457244,66.0414595733417,45.23018977910076,138.09797438362133,3.6476375608858085
1.55,0.143,0.005,0.021,59.24874454403729,72.1289064014367,91.39595472261811,68.70557774445263,79.18381265020113,48.541471201972044,148.0230205953251,3.630279320444489
1.56,0.151,0.003,0.021,58.392952357643914,71.08707243539259,93.32184651995767,64.86000592520938,65.46143173489968,46.976451272149625,138.7939294164899,3.4888093156089215
1.57,0.175,0.005,0.024,62.027774046893676,75.51207275274012,98.7795579885476,70.9255200541694,78.38088340794556,50.152191571097305,148.72601776926163,3.494468531277328
1.58,0.208,0.005,0.026,64.43678510799134,78.44478187059816,105.48898519953022,72.76879804650102,77.67615234093451,51.506272805489715,149.15567013029252,3.381436460433375
1.59,0.216,0.006,0.027,65.7125104606398,79.99783882164846,107.08768178367309,75.09665973856293,83.21707180567682,52.66888416019118,153.0198768717289,3.3959829628944864
1.6,0.257,0.006,0.028,68.24797557863755,83.08449200877617,114.37255269798858,76.998899755767,82.4456138709255,54.097862002871175,153.4600299711869,3.2849013124785236
1.61,0.248,0.006,0.029,67.80756176453589,82.54833606117413,112.96266041490377,76.7580104077417,82.75882347467602,53.91418100693988,153.6615844568548,3.3073709523615173
1.62,0.257,0.006,0.03,68.38918926430117,83.25640432175796,114.57989888871691,77.25189880833166,82.70966296920749,54.285009803430974,153.9430978436662,3.284632546581258
