File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs
SCPT_126232_Raw01_result_layers_stats.csv,1,6.17,7.37,6.77,184.3,7.0,1.2000000000000002,4.578348226050029,0.0078855489607197,0.0002361636590306,143.8790328030596,175.15708341242043,393.096592176996,145.14394540814058,103.1615192068536,125.06607486016648,233.8996093360642,1.6745966964318757,7
SCPT_126232_Raw01_result_layers_stats.csv,2,7.38,8.41,7.895,210.8,8.0,1.0300000000000002,2.2306968699543237,0.0050423438739526,0.0004781512144062,131.09015847179631,159.58801900914338,303.29020113474064,127.28180452911292,91.9495819194306,113.41963673291734,228.260616572052,2.018238981452287,8
SCPT_126232_Raw01_result_layers_stats.csv,3,8.42,9.91,9.165,149.3,9.0,1.4900000000000002,0.760135623824264,0.0023153694179523,,117.13311755096169,142.59683875769267,203.77838975324948,97.59207452603933,87.91043971836707,94.69971547221512,212.09942455095305,2.840991751393479,9
SCPT_126232_Raw01_result_layers_stats.csv,4,9.92,11.57,10.745000000000001,120.2,11.0,1.6500000000000004,0.5595885946098448,0.0052758242235829,0.0054329512187047,113.83522233342752,138.58200979721613,184.60006108746848,101.76698860143084,100.0613675574865,101.73353914509292,245.91510868711947,3.054230709308317,11
SCPT_126232_Raw01_result_layers_stats.csv,5,11.58,12.57,12.075,135.5,12.0,0.9900000000000002,3.5117467757383034,0.0142959049071242,0.0167667774246611,163.7068163648907,199.2952547050842,376.3490748582171,153.5038755900774,124.30694420568932,148.58871886549252,292.0519939128563,2.024624292024907,12
SCPT_126232_Raw01_result_layers_stats.csv,6,12.58,13.57,13.075,159.2,13.0,0.9900000000000002,6.597457606261808,0.0247038206845391,0.0220016641568696,188.66713871897227,229.6817340926616,482.58114469387846,179.80812293069886,146.17645567114752,174.07998187542276,321.4514870385364,1.7889294075550548,13
SCPT_126232_Raw01_result_layers_stats.csv,7,13.58,14.57,14.075,134.9,14.0,0.9900000000000002,3.1456232739385053,0.0148922490246617,0.0157254216662466,167.7611670660911,204.23098599350192,366.20489473006455,152.8285790777447,126.8027481080779,153.13926167372946,304.9733937000992,2.14804205913798,14
SCPT_126232_Raw01_result_layers_stats.csv,8,14.58,18.44,16.51,207.4,17.0,3.860000000000001,0.5707115750846493,0.0029287034756612,0.2301842925214461,125.05964195914828,152.24652064591982,199.75547419493583,95.52335508576186,79.57212112296425,109.32815531111493,253.666116834446,3.095296210149166,17
SCPT_126232_Raw01_result_layers_stats.csv,9,18.45,20.37,19.41,217.6,19.0,1.9200000000000017,1.0492522431553954,0.009673812761839,0.1853335104121628,150.82756937610736,183.6161714143915,252.38135336511544,121.43824643432886,113.43508234859767,137.92737242142877,310.2180962927894,2.916123430155815,19
SCPT_126232_Raw01_result_layers_stats.csv,10,20.38,21.37,20.875,209.3,21.0,0.990000000000002,1.6158678515538352,0.0159428546363585,0.1896060672724996,169.04113383879252,205.78920641244312,298.1485197490298,138.4171831743713,131.3776459713115,156.1298227784117,338.29107763756633,2.7344248173488146,21
SCPT_126232_Raw01_result_layers_stats.csv,11,21.38,25.98,23.68,219.6,24.0,4.600000000000001,1.118475270506918,0.0069923294989424,0.4637401567215921,159.9986606629833,194.7809781984145,267.59239780302084,118.29938498618478,101.90373618822682,143.15632767880103,312.7987419772028,2.9084832822798665,24
SCPT_126232_Raw01_result_layers_stats.csv,12,25.99,26.98,26.485,265.7,25.0,0.990000000000002,4.03471120012402,0.1039331037391831,0.2265528004274211,242.78995150328825,295.5703757431333,433.2493647614553,208.4150608614036,272.0614536723596,222.34748005774023,461.5653957407156,2.66978104395424,25
SCPT_126232_Raw01_result_layers_stats.csv,13,26.99,28.51,27.75,265.7,25.0,1.5200000000000031,7.008892788047413,0.1118451966542915,0.5996865381560288,266.2593953660801,324.141872619576,535.9833988473091,227.39692927762368,261.6786246821329,245.37956563720087,473.4448873653354,2.31570043214944,25
SCPT_126232_Raw01_result_layers_stats.csv,14,28.52,30.0,29.259999999999998,265.7,25.0,1.4800000000000004,8.721028172128335,0.124211333448047,0.5822192579071963,281.0558968340832,342.1550048414928,585.3143900442753,239.1220010455455,270.5833748011179,259.23054115466755,487.2102822927196,2.2235001548040096,25
